codigo_municipio;municipio;uf;ano;prestadores;servicos;populacao;agua;esgoto
230360;Catarina;CE;2000;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;15547;;
230360;Catarina;CE;1999;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;12984;;
230360;Catarina;CE;1998;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;12835;;
230365;Catunda;CE;2015;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;10294;4939;
230365;Catunda;CE;2014;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;10257;4877;
230365;Catunda;CE;2013;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;10218;5290;
230365;Catunda;CE;2012;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;10053;5149;
230365;Catunda;CE;2011;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;10004;5037;
230365;Catunda;CE;2010;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;9952;4005;
230365;Catunda;CE;2009;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;11198;3918;
230365;Catunda;CE;2008;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;11029;3376;
230365;Catunda;CE;2007;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;10508;3359;
230365;Catunda;CE;2006;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;9593;4437;
230365;Catunda;CE;2005;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;9547;5280;
230365;Catunda;CE;2004;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;9499;4965;
230365;Catunda;CE;2003;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;9414;4747;
230365;Catunda;CE;2002;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;9374;;
230365;Catunda;CE;2001;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;9343;;
230365;Catunda;CE;2000;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;9286;;
230365;Catunda;CE;1999;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;9124;;
230365;Catunda;CE;1998;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;9079;;
230370;Caucaia;CE;2015;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água e Esgoto;353932;240953;104674
230370;Caucaia;CE;2014;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água e Esgoto;349526;236219;108693
230370;Caucaia;CE;2013;"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23037040] SECRETARIA DE PATRIMONIO SERVIÇOS PUBLICOS E TRANSPORTE - SPSPTRANS";"Água e Esgoto; Res Sólidos";344936;255248;98655
230370;Caucaia;CE;2012;"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23037040] SECRETARIA DE PATRIMONIO SERVIÇOS PUBLICOS E TRANSPORTE - SPSPTRANS";"Água e Esgoto; Res Sólidos";336091;232843;97675
230370;Caucaia;CE;2011;"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23037040] SECRETARIA DE PATRIMONIO SERVIÇOS PUBLICOS E TRANSPORTE - SPSPTRANS";"Água e Esgoto; Res Sólidos";330855;274179;137255
230370;Caucaia;CE;2010;"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23037040] SECRETARIA DE PATRIMONIO SERVIÇOS PUBLICOS E TRANSPORTE - SPSPTRANS";"Água e Esgoto; Res Sólidos";325441;222815;96494
230370;Caucaia;CE;2009;"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23037040] SECRETARIA DE PATRIMONIO SERVIÇOS PUBLICOS E TRANSPORTE - SPSPTRANS";"Água e Esgoto; Res Sólidos";334364;212884;95398
230370;Caucaia;CE;2008;"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23037040] SECRETARIA DE PATRIMONIO SERVIÇOS PUBLICOS E TRANSPORTE - SPSPTRANS";"Água e Esgoto; Res Sólidos";326811;211363;92905
230370;Caucaia;CE;2007;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água e Esgoto;316906;101768;44092
230370;Caucaia;CE;2006;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água e Esgoto;313584;110113;46103
230370;Caucaia;CE;2005;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água e Esgoto;303970;215085;117479
230370;Caucaia;CE;2004;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água e Esgoto;294284;209085;116260
230370;Caucaia;CE;2003;"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23037040] SECRETARIA DE PATRIMONIO SERVIÇOS PUBLICOS E TRANSPORTE - SPSPTRANS";"Água e Esgoto; Res Sólidos";276781;197148;115091
230370;Caucaia;CE;2002;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água e Esgoto;268443;189310;103931
230370;Caucaia;CE;2001;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água e Esgoto;260700;179448;91467
230370;Caucaia;CE;2000;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água e Esgoto;250479;155490;78162
230370;Caucaia;CE;1999;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água e Esgoto;238738;146223;66675
230370;Caucaia;CE;1998;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água e Esgoto;229460;42052;5982
230370;Caucaia;CE;1997;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água e Esgoto;220134;2729;5972
230370;Caucaia;CE;1996;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água e Esgoto;209150;27000;6000
230380;Cedro;CE;2015;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água e Esgoto;25013;12298;881
230380;Cedro;CE;2014;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água e Esgoto;24986;12214;936
230380;Cedro;CE;2013;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água e Esgoto;24958;13470;1101
230380;Cedro;CE;2012;"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23038040] Prefeitura Municipal de Cedro - PMC";"Água e Esgoto; Res Sólidos";24622;13266;1101
230380;Cedro;CE;2011;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água e Esgoto;24576;13105;1988
230380;Cedro;CE;2010;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água e Esgoto;24527;10498;908
230380;Cedro;CE;2009;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;25591;10334;
230380;Cedro;CE;2008;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;25469;10076;
230380;Cedro;CE;2007;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;24607;9850;
230380;Cedro;CE;2006;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;24899;11171;
230380;Cedro;CE;2005;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;24771;14137;
230380;Cedro;CE;2004;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;24643;13902;
230380;Cedro;CE;2003;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;24411;12952;
230380;Cedro;CE;2002;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;24300;12335;
230380;Cedro;CE;2001;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;24204;13202;
230380;Cedro;CE;2000;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;24062;;
230390;Chaval;CE;2015;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;12910;7438;
230390;Chaval;CE;2014;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;12888;7434;
230390;Chaval;CE;2013;"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23039040] PREFEITURA MUNICIPAL DE CHAVAL - PMC";"Água; Res Sólidos";12865;7463;
230390;Chaval;CE;2012;"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23039040] PREFEITURA MUNICIPAL DE CHAVAL - PMC";"Água; Res Sólidos";12684;7893;
230390;Chaval;CE;2011;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;12650;8544;
230390;Chaval;CE;2010;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;12615;6968;
230390;Chaval;CE;2009;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;12644;6527;
230390;Chaval;CE;2008;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;12609;6786;
230390;Chaval;CE;2007;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;12215;6508;
230390;Chaval;CE;2006;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;13348;6814;
230390;Chaval;CE;2005;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;13167;;
230390;Chaval;CE;2004;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;12985;;
230390;Chaval;CE;2003;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;12657;;
230390;Chaval;CE;2002;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;12500;;
230390;Chaval;CE;2001;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;12340;;
230390;Chaval;CE;2000;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;12163;;
230390;Chaval;CE;1999;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;11704;;
230390;Chaval;CE;1998;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;11570;;
230393;Choró;CE;2015;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;13294;2892;
230393;Choró;CE;2014;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;13246;2886;
230393;Choró;CE;2013;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;13195;3259;
230393;Choró;CE;2012;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;12982;3129;
230393;Choró;CE;2011;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;12919;2995;
230393;Choró;CE;2010;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;12853;2212;
230393;Choró;CE;2009;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;13439;2175;
230393;Choró;CE;2008;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;13316;2067;
230393;Choró;CE;2007;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;12790;1965;
230393;Choró;CE;2006;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;12909;2712;
230393;Choró;CE;2005;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;12770;2946;
230393;Choró;CE;2004;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;12631;2843;
230393;Choró;CE;2003;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;12379;2752;
230393;Choró;CE;2002;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;12259;2583;
230393;Choró;CE;2001;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;12145;2541;
230393;Choró;CE;2000;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;12001;;
230393;Choró;CE;1999;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;11881;;
230393;Choró;CE;1998;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;11744;;
230395;Chorozinho;CE;2015;"[23039511] Prefeitura Municipal de Chorozinho - PMC; [23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23039540] Secretaria de Planejamento e Desenvolvimento Urbano - SPDU";"Esgoto; Água; Res Sólidos";19192;6346;11590
230395;Chorozinho;CE;2014;"[23039511] Prefeitura Municipal de Chorozinho - PMC; [23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23039540] Secretaria de Planejamento e Desenvolvimento Urbano - SPDU";"Esgoto; Água; Res Sólidos";19189;6226;11590
230395;Chorozinho;CE;2013;"[23039511] Prefeitura Municipal de Chorozinho - PMC; [23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23039540] Secretaria de Planejamento e Desenvolvimento Urbano - SPDU";"Esgoto; Água; Res Sólidos";19187;6186;11590
230395;Chorozinho;CE;2012;"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23039540] Secretaria de Planejamento e Desenvolvimento Urbano - SPDU";"Água; Res Sólidos";18947;10419;
230395;Chorozinho;CE;2011;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;18931;6961;
230395;Chorozinho;CE;2010;"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23039540] Secretaria de Planejamento e Desenvolvimento Urbano - SPDU";"Água; Res Sólidos";18915;3626;
230395;Chorozinho;CE;2009;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;18759;3499;
230395;Chorozinho;CE;2008;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;18770;4095;
230395;Chorozinho;CE;2007;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;18261;2721;
230395;Chorozinho;CE;2006;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;21083;5198;
230395;Chorozinho;CE;2005;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;20721;11038;
230395;Chorozinho;CE;2004;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;20356;9849;
230395;Chorozinho;CE;2003;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;19697;8995;
230395;Chorozinho;CE;2002;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;19383;7344;
230395;Chorozinho;CE;2001;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;19106;5461;
230395;Chorozinho;CE;2000;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;18707;2788;
230395;Chorozinho;CE;1999;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;16183;;
230395;Chorozinho;CE;1998;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;16135;;
230400;Coreaú;CE;2015;"[23040011] Prefeitura Municipal de Coreaú - PMC; [23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23040040] PREFEITURA MUNICIPAL DE COREAÚ - PMC";"Esgoto; Água e Esgoto; Res Sólidos";22889;10001;14883
230400;Coreaú;CE;2014;"[23040011] Prefeitura Municipal de Coreaú - PMC; [23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23040040] PREFEITURA MUNICIPAL DE COREAÚ - PMC";"Esgoto; Água e Esgoto; Res Sólidos";22773;10093;13952
230400;Coreaú;CE;2013;"[23040011] Prefeitura Municipal de Coreaú - PMC; [23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23040040] PREFEITURA MUNICIPAL DE COREAÚ - PMC";"Esgoto; Água e Esgoto; Res Sólidos";22653;11634;14284
230400;Coreaú;CE;2012;"[23040011] Prefeitura Municipal de Coreaú - PMC; [23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23040040] PREFEITURA MUNICIPAL DE COREAÚ - PMC";"Esgoto; Água e Esgoto; Res Sólidos";22252;11288;10684
230400;Coreaú;CE;2011;"[23040011] Prefeitura Municipal de Coreaú - PMC; [23044000] Companhia de Água e Esgoto do Ceará - CAGECE";"Esgoto; Água e Esgoto";22106;10929;11117
230400;Coreaú;CE;2010;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água e Esgoto;21954;8186;1519
230400;Coreaú;CE;2009;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;22215;8081;
230400;Coreaú;CE;2008;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;22024;8070;
230400;Coreaú;CE;2007;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;21171;7846;
230400;Coreaú;CE;2006;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;21767;9028;
230400;Coreaú;CE;2005;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;21495;7726;
230400;Coreaú;CE;2004;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;21221;7251;
230400;Coreaú;CE;2003;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;20725;6110;
230400;Coreaú;CE;2002;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;20489;6213;
230400;Coreaú;CE;2001;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;20270;5626;
230400;Coreaú;CE;2000;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;19981;5499;
230400;Coreaú;CE;1999;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;19755;;
230400;Coreaú;CE;1998;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;19522;;
230410;Crateús;CE;2015;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água e Esgoto;74271;41225;19478
230410;Crateús;CE;2014;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água e Esgoto;74188;41434;19342
230410;Crateús;CE;2013;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água e Esgoto;74103;48488;20585
230410;Crateús;CE;2012;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água e Esgoto;73102;47636;20585
230410;Crateús;CE;2011;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água e Esgoto;72959;45676;23991
230410;Crateús;CE;2010;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água e Esgoto;72812;38784;15689
230410;Crateús;CE;2009;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água e Esgoto;75249;38388;10459
230410;Crateús;CE;2008;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água e Esgoto;74904;38126;10018
230410;Crateús;CE;2007;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água e Esgoto;72386;37588;10018
230410;Crateús;CE;2006;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água e Esgoto;74036;43207;11900
230410;Crateús;CE;2005;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água e Esgoto;73558;48460;12546
230410;Crateús;CE;2004;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água e Esgoto;73076;47038;12478
230410;Crateús;CE;2003;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água e Esgoto;72206;45814;12066
230410;Crateús;CE;2002;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água e Esgoto;71791;44861;11776
230410;Crateús;CE;2001;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água e Esgoto;71326;47333;12576
230410;Crateús;CE;2000;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água e Esgoto;70898;45031;10669
230410;Crateús;CE;1999;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água e Esgoto;63937;43794;10446
230410;Crateús;CE;1998;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água e Esgoto;64342;46436;10303
230410;Crateús;CE;1997;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água e Esgoto;64749;42798;4640
230410;Crateús;CE;1996;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;65229;33000;
230420;Crato;CE;2015;[23042011] Sociedade Anônima de Água e Esgoto do Crato - SAAEC;Água e Esgoto;128680;127432;35527
230420;Crato;CE;2014;"[23042011] Sociedade Anônima de Água e Esgoto do Crato - SAAEC; [23042040] Secretaria de Serviços Públicos - sesp";"Água e Esgoto; Res Sólidos";127657;126925;64120
230420;Crato;CE;2013;"[23042011] Sociedade Anônima de Água e Esgoto do Crato - SAAEC; [23042040] Secretaria de Serviços Públicos - sesp";"Água e Esgoto; Res Sólidos";126591;125538;62100
230420;Crato;CE;2012;"[23042011] Sociedade Anônima de Água e Esgoto do Crato - SAAEC; [23042040] Secretaria de Serviços Públicos - sesp";"Água e Esgoto; Res Sólidos";123963;120215;55836
230420;Crato;CE;2011;"[23042011] Sociedade Anônima de Água e Esgoto do Crato - SAAEC; [23042040] Secretaria de Serviços Públicos - sesp";"Água e Esgoto; Res Sólidos";122717;112701;52342
230420;Crato;CE;2010;[23042011] Sociedade Anônima de Água e Esgoto do Crato - SAAEC;Água e Esgoto;121428;112701;52342
230420;Crato;CE;2009;"[23042011] Sociedade Anônima de Água e Esgoto do Crato - SAAEC; [23042040] Secretaria de Serviços Públicos - sesp";"Água e Esgoto; Res Sólidos";116759;110759;49860
230420;Crato;CE;2007;[23042011] Sociedade Anônima de Água e Esgoto do Crato - SAAEC;Água e Esgoto;111198;118152;49500
230420;Crato;CE;2006;[23042011] Sociedade Anônima de Água e Esgoto do Crato - SAAEC;Água e Esgoto;115087;115698;48600
230420;Crato;CE;2005;[23042011] Sociedade Anônima de Água e Esgoto do Crato - SAAEC;Água e Esgoto;113497;110332;41
230420;Crato;CE;2004;[23042011] Sociedade Anônima de Água e Esgoto do Crato - SAAEC;Água e Esgoto;111894;98124;6004
230420;Crato;CE;1999;[23042011] Sociedade Anônima de Água e Esgoto do Crato - SAAEC;Água e Esgoto;98965;100560;30925
230423;Croatá;CE;2015;"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23042340] PREFEITURA MUNICIPAL DE CROATA - PMC";"Água e Esgoto; Res Sólidos";17728;4965;1148
230423;Croatá;CE;2014;"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23042340] PREFEITURA MUNICIPAL DE CROATA - PMC";"Água e Esgoto; Res Sólidos";17650;4801;1079
230423;Croatá;CE;2013;"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23042340] PREFEITURA MUNICIPAL DE CROATA - PMC";"Água e Esgoto; Res Sólidos";17569;5226;1053
230423;Croatá;CE;2012;"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23042340] PREFEITURA MUNICIPAL DE CROATA - PMC";"Água e Esgoto; Res Sólidos";17272;5117;1053
230423;Croatá;CE;2011;"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23042340] PREFEITURA MUNICIPAL DE CROATA - PMC";"Água e Esgoto; Res Sólidos";17173;5322;1781
230423;Croatá;CE;2010;"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23042340] PREFEITURA MUNICIPAL DE CROATA - PMC";"Água e Esgoto; Res Sólidos";17069;3544;716
230423;Croatá;CE;2009;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água e Esgoto;18246;3457;721
230423;Croatá;CE;2008;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água e Esgoto;18057;3254;711
230423;Croatá;CE;2007;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água e Esgoto;17317;3244;731
230423;Croatá;CE;2006;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água e Esgoto;16936;3747;853
230423;Croatá;CE;2005;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água e Esgoto;16803;;
230423;Croatá;CE;2004;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;16669;;
230423;Croatá;CE;2003;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;16428;;
230423;Croatá;CE;2002;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;16312;;
230423;Croatá;CE;2001;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;16214;;
230425;Cruz;CE;2015;"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23042540] Secretaria de Infra Estrutura e Urbanismo - Infra";"Água; Res Sólidos";23677;7382;
230425;Cruz;CE;2014;"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23042540] Secretaria de Infra Estrutura e Urbanismo - Infra";"Água; Res Sólidos";23514;7264;
230425;Cruz;CE;2013;"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23042540] Secretaria de Infra Estrutura e Urbanismo - Infra";"Água; Res Sólidos";23344;8529;
230425;Cruz;CE;2012;"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23042540] Secretaria de Infra Estrutura e Urbanismo - Infra";"Água; Res Sólidos";22887;8019;
230425;Cruz;CE;2011;"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23042540] Secretaria de Infra Estrutura e Urbanismo - Infra";"Água; Res Sólidos";22687;7699;
230425;Cruz;CE;2010;"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23042540] Secretaria de Infra Estrutura e Urbanismo - Infra";"Água; Res Sólidos";22479;6206;
230425;Cruz;CE;2009;"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23042540] Secretaria de Infra Estrutura e Urbanismo - Infra";"Água; Res Sólidos";23540;6021;
230425;Cruz;CE;2008;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;23208;6296;
230425;Cruz;CE;2007;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;22144;6684;
230425;Cruz;CE;2006;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;23908;6544;
230425;Cruz;CE;2005;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;23279;6251;
230425;Cruz;CE;2004;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;22645;6111;
230425;Cruz;CE;2003;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;21500;5937;
230425;Cruz;CE;2002;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;20955;5757;
230425;Cruz;CE;2001;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;20452;5507;
230425;Cruz;CE;2000;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;19779;;
230425;Cruz;CE;1999;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;19376;;
230425;Cruz;CE;1998;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;18855;;
230426;Deputado Irapuan Pinheiro;CE;2015;"[23042611] Prefeitura Municipal de Deputado Irapuan Pinheiro - PMDIP; [23042640] Secretaria de Obras,  Serviços Públicos e Transportes - SOSPT";"Água; Res Sólidos";9444;4325;
230426;Deputado Irapuan Pinheiro;CE;2014;"[23042611] Prefeitura Municipal de Deputado Irapuan Pinheiro - PMDIP; [23042640] Secretaria de Obras,  Serviços Públicos e Transportes - SOSPT";"Água; Res Sólidos";9403;4146;
230426;Deputado Irapuan Pinheiro;CE;2006;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;8670;;
230426;Deputado Irapuan Pinheiro;CE;2005;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;8627;0;
230426;Deputado Irapuan Pinheiro;CE;2004;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;8583;;
230426;Deputado Irapuan Pinheiro;CE;2002;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;8466;;
230426;Deputado Irapuan Pinheiro;CE;2001;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;8435;;
230426;Deputado Irapuan Pinheiro;CE;2000;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;8385;;
230426;Deputado Irapuan Pinheiro;CE;1999;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;7644;;
230426;Deputado Irapuan Pinheiro;CE;1998;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;7734;;
230427;Ererê;CE;2015;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;7104;2823;
230427;Ererê;CE;2014;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;7073;3065;
230427;Ererê;CE;2013;[23044000] Companhia de Água e Esgoto do Ceará - CAGECE;Água;7041;3413;
