C├│digo_do;Munic├¡pio;Estado;Ano_de_Ref;Prestadore;Servi├ºos;POP_TOT__;AG001___Po;ES001___Po
231050;Pedra Branca;CE;2015;"[23105011] Servi├ºo Aut├┤nomo de ├ügua e Esgoto - SAAE; [23105040] SECRETARIA DE DESENVOLVIMENTO URBANO E MEIO AMBIENTE - SEDUMA";"├ügua; Res. S├│lidos";42,74600000000;18,51300000000;0,00000000000
231060;Penaforte;CE;2015;[23044000] Companhia de ├ügua e Esgoto do Cear├í - CAGECE;├ügua;8,81700000000;5,67900000000;0,00000000000
231070;Pentecoste;CE;2015;"[23044000] Companhia de ├ügua e Esgoto do Cear├í - CAGECE; [23107040] PREFEITURA MUNIC├ìPAL DE PENTECOSTE - PMP";"├ügua; Res. S├│lidos";36,77300000000;18,67000000000;0,00000000000
231080;Pereiro;CE;2015;[23044000] Companhia de ├ügua e Esgoto do Cear├í - CAGECE;├ügua;16,11500000000;4,40000000000;0,00000000000
231085;Pindoretama;CE;2015;"[23108511] Servi├ºo Aut├┤nomo de ├ügua e Esgoto - SAAE; [23108540] PREFEITURA MUNICIPAL DE PINDORETAMA - PMP";"├ügua; Res. S├│lidos";20,20700000000;12,10000000000;0,00000000000
231090;Piquet Carneiro;CE;2015;"[23044000] Companhia de ├ügua e Esgoto do Cear├í - CAGECE; [23109040] SECRETARIA MUNICIPAL DE INFRAESTRUTURA E RECURSOS HIDRICOS - SMIRH";"├ügua; Res. S├│lidos";16,46100000000;4,81200000000;0,00000000000
231095;Pires Ferreira;CE;2015;[23044000] Companhia de ├ügua e Esgoto do Cear├í - CAGECE;├ügua;10,67400000000;2,21700000000;0,00000000000
231100;Poranga;CE;2015;"[23044000] Companhia de ├ügua e Esgoto do Cear├í - CAGECE; [23110040] Prefeitura Municipal - PMP";"├ügua e Esgoto; Res. S├│lidos";12,22400000000;5,41300000000;1,62100000000
231110;Porteiras;CE;2015;[23044000] Companhia de ├ügua e Esgoto do Cear├í - CAGECE;├ügua e Esgoto;15,01000000000;5,17800000000;867,00000000000
231120;Potengi;CE;2015;"[23044000] Companhia de ├ügua e Esgoto do Cear├í - CAGECE; [23112040] Prefeitura Municipal de Potengi - PMP";"├ügua; Res. S├│lidos";10,79000000000;5,08800000000;0,00000000000
231123;Potiretama;CE;2015;[23044000] Companhia de ├ügua e Esgoto do Cear├í - CAGECE;├ügua;6,31800000000;2,35200000000;0,00000000000
231126;Quiterian├│polis;CE;2015;"[23044000] Companhia de ├ügua e Esgoto do Cear├í - CAGECE; [23112640] Prefeitura Municipal de Quiterian├│polis - PMQ";"├ügua; Res. S├│lidos";20,69000000000;4,52600000000;0,00000000000
231130;Quixad├í;CE;2015;"[23044000] Companhia de ├ügua e Esgoto do Cear├í - CAGECE; [23113040] SECRETARIA DESENVOLVIMENTO URBANO E MEIO AMBIENTE - SEDUMA";"├ügua e Esgoto; Res. S├│lidos";85,35100000000;48,65100000000;9,65400000000
231135;Quixel├┤;CE;2015;"[23113511] Servi├ºo Aut├┤nomo de ├ügua e Esgoto - SAAE; [23113540] Secretaria de Infraestrutura - Seinfra";"├ügua e Esgoto; Res. S├│lidos";14,94900000000;6,39000000000;4,51000000000
231140;Quixeramobim;CE;2015;"[23114011] Servi├ºo Aut├┤nomo de ├üguas e Esgoto de Quixeramobim - SAAE; [23114040] PREFEITURA MUNICIPAL DE QUIXERAMOBIM - CE";"├ügua; Res. S├│lidos";77,17400000000;53,91500000000;0,00000000000
231150;Quixer├®;CE;2015;"[23044000] Companhia de ├ügua e Esgoto do Cear├í - CAGECE; [23115040] SECRETARIA DE DESENVOLVIMENTO URBANO, MEIO AMBIENTE E INFRAESTRUTURA - PMQ";"├ügua; Res. S├│lidos";21,57200000000;5,09000000000;0,00000000000
231160;Reden├º├úo;CE;2015;[23044000] Companhia de ├ügua e Esgoto do Cear├í - CAGECE;├ügua e Esgoto;27,27200000000;12,02900000000;554,00000000000
231170;Reriutaba;CE;2015;[23044000] Companhia de ├ügua e Esgoto do Cear├í - CAGECE;├ügua;19,01500000000;7,13100000000;0,00000000000
231180;Russas;CE;2015;[23044000] Companhia de ├ügua e Esgoto do Cear├í - CAGECE;├ügua e Esgoto;75,01800000000;39,33300000000;10,68700000000
231190;Saboeiro;CE;2015;"[23044000] Companhia de ├ügua e Esgoto do Cear├í - CAGECE; [23119040] Prefeitura Municipal de Saboeiro - PMS";"├ügua e Esgoto; Res. S├│lidos";15,75300000000;4,34800000000;203,00000000000
231195;Salitre;CE;2015;[23044000] Companhia de ├ügua e Esgoto do Cear├í - CAGECE;├ügua e Esgoto;16,16100000000;1,03900000000;840,00000000000
231200;Santana do Acara├║;CE;2015;[23044000] Companhia de ├ügua e Esgoto do Cear├í - CAGECE;├ügua;31,59600000000;12,01300000000;0,00000000000
231210;Santana do Cariri;CE;2015;"[23044000] Companhia de ├ügua e Esgoto do Cear├í - CAGECE; [23121040] Prefeitura Municipal de Santana do Cariri - PMSC";"├ügua; Res. S├│lidos";17,46800000000;4,70600000000;0,00000000000
231220;Santa Quit├®ria;CE;2015;"[23044000] Companhia de ├ügua e Esgoto do Cear├í - CAGECE; [23122040] SECRETARIA DE OBRAS E URBANISMO - SEOURB";"├ügua; Res. S├│lidos";43,35900000000;18,57400000000;0,00000000000
231230;S├úo Benedito;CE;2015;"[23044000] Companhia de ├ügua e Esgoto do Cear├í - CAGECE; [23123040] PREFEITURA MUNICIPAL DE S├âO BENEDITO - SEINFRA";"├ügua e Esgoto; Res. S├│lidos";46,17100000000;19,93700000000;6,32900000000
231240;S├úo Gon├ºalo do Amarante;CE;2015;"[23044000] Companhia de ├ügua e Esgoto do Cear├í - CAGECE; [23124040] Secretaria de Meio Ambiente e Urbanismo - PMSGA";"├ügua e Esgoto; Res. S├│lidos";47,29700000000;15,92700000000;5,98700000000
231260;S├úo Lu├¡s do Curu;CE;2015;"[23126011] Prefeitura Municipal de S├úo Lu├¡s do Curu - PMSLC; [23044000] Companhia de ├ügua e Esgoto do Cear├í - CAGECE; [23126040] Prefeitura Municipal de S├úo Lu├¡s do Curu - PMSLC";"Esgoto; ├ügua; Res. S├│lidos";12,76000000000;6,64400000000;8,50000000000
231270;Senador Pompeu;CE;2015;[23044000] Companhia de ├ügua e Esgoto do Cear├í - CAGECE;├ügua;26,54700000000;10,98400000000;0,00000000000
231280;Senador S├í;CE;2015;[23044000] Companhia de ├ügua e Esgoto do Cear├í - CAGECE;├ügua;7,36700000000;3,52700000000;0,00000000000
231290;Sobral;CE;2015;"[23044000] Companhia de ├ügua e Esgoto do Cear├í - CAGECE; [23129011] Servi├ºo de ├ügua e Esgoto de Sobral - SAAE; [23129040] Prefeitura Municipal de Sobral - PMS";"├ügua; ├ügua e Esgoto; Res. S├│lidos";201,75600000000;199,26000000000;178,05400000000
231300;Solon├│pole;CE;2015;"[23130011] Prefeitura Municipal de Solon├│pole - PMS; [23130040] Prefeitura Municipal de Solon├│pole - PMS";"├ügua; Res. S├│lidos";18,09400000000;18,06000000000;0,00000000000
231310;Tabuleiro do Norte;CE;2015;[23044000] Companhia de ├ügua e Esgoto do Cear├í - CAGECE;├ügua e Esgoto;30,26300000000;15,97300000000;2,04100000000
231320;Tamboril;CE;2015;[23044000] Companhia de ├ügua e Esgoto do Cear├í - CAGECE;├ügua;25,59700000000;9,71900000000;0,00000000000
231325;Tarrafas;CE;2015;"[23044000] Companhia de ├ügua e Esgoto do Cear├í - CAGECE; [23132540] Prefeitura Municipal - PM";"├ügua e Esgoto; Res. S├│lidos";8,89900000000;2,62100000000;188,00000000000
231330;Tau├í;CE;2015;"[23044000] Companhia de ├ügua e Esgoto do Cear├í - CAGECE; [23133040] Secretaria de InfraEstrutura e Desenvolvimento Urbano - SEINFRA";"├ügua e Esgoto; Res. S├│lidos";57,70100000000;28,66300000000;3,43300000000
231335;Teju├ºuoca;CE;2015;[23044000] Companhia de ├ügua e Esgoto do Cear├í - CAGECE;├ügua;18,51000000000;4,73200000000;0,00000000000
231340;Tiangu├í;CE;2015;"[23044000] Companhia de ├ügua e Esgoto do Cear├í - CAGECE; [23134040] Prefeitura Municipal de tiangu├í - PM";"├ügua e Esgoto; Res. S├│lidos";73,46800000000;41,01900000000;11,48800000000
231350;Trairi;CE;2015;[23044000] Companhia de ├ügua e Esgoto do Cear├í - CAGECE;├ügua e Esgoto;54,41800000000;8,19900000000;1,24900000000
231355;Tururu;CE;2015;"[23044000] Companhia de ├ügua e Esgoto do Cear├í - CAGECE; [23135540] Prefeitura Municipal de Tururu - PMT";"├ügua; Res. S├│lidos";15,59400000000;4,62000000000;0,00000000000
231360;Ubajara;CE;2015;"[23044000] Companhia de ├ügua e Esgoto do Cear├í - CAGECE; [23136040] Prefeitura Municipal - PM";"├ügua; Res. S├│lidos";33,79200000000;13,02600000000;0,00000000000
231370;Umari;CE;2015;"[23137011] Prefeitura Municipal de Umari - PMU; [23044000] Companhia de ├ügua e Esgoto do Cear├í - CAGECE; [23137040] PREFEITURA MUNICIPAL DE UMARI - PMU";"Esgoto; ├ügua; Res. S├│lidos";7,66500000000;2,45100000000;4,55000000000
231375;Umirim;CE;2015;"[23044000] Companhia de ├ügua e Esgoto do Cear├í - CAGECE; [23137540] secretaria de infraestrutura - seinfra";"├ügua; Res. S├│lidos";19,52100000000;9,37400000000;0,00000000000
231380;Uruburetama;CE;2015;[23044000] Companhia de ├ügua e Esgoto do Cear├í - CAGECE;├ügua;21,20600000000;12,31200000000;0,00000000000
231390;Uruoca;CE;2015;[23044000] Companhia de ├ügua e Esgoto do Cear├í - CAGECE;├ügua e Esgoto;13,51900000000;4,04900000000;914,00000000000
231395;Varjota;CE;2015;"[23044000] Companhia de ├ügua e Esgoto do Cear├í - CAGECE; [23139540] SECRETARIA DE OBRAS E SERVI├çOS P├ÜBLICOS - SEOSP";"├ügua; Res. S├│lidos";18,13600000000;11,49200000000;0,00000000000
231400;V├írzea Alegre;CE;2015;"[23140011] Prefeitura Municipal de V├írzea Alegre - PMVA; [23044000] Companhia de ├ügua e Esgoto do Cear├í - CAGECE; [23140040] Prefeitura Municipal de V├írzea Alegre - PMVA";"Esgoto; ├ügua; Res. S├│lidos";40,06200000000;21,50100000000;17,90000000000
231410;Vi├ºosa do Cear├í;CE;2015;"[23141011] Prefeitura Municipal de Vi├ºosa do Cear├í - PMVC; [23044000] Companhia de ├ügua e Esgoto do Cear├í - CAGECE";"Esgoto; ├ügua";58,92200000000;13,31900000000;2,71000000000
250010;├ügua Branca;PB;2015;[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA;├ügua;10,08300000000;4,47600000000;0,00000000000
250020;Aguiar;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25002040] Prefeitura Municipal de Aguiar - PMA";"├ügua; Res. S├│lidos";5,57300000000;3,35800000000;0,00000000000
250030;Alagoa Grande;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25003040] Secretaria de Meio Ambiente e Recursos Naturais - SEMAAG";"├ügua e Esgoto; Res. S├│lidos";28,64600000000;21,27800000000;8,47000000000
250040;Alagoa Nova;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25004040] PREFEITURA MUNICIPAL DE ALAGOA NOVA - PMAN";"├ügua; Res. S├│lidos";20,50000000000;6,89900000000;0,00000000000
250050;Alagoinha;PB;2015;"[25005011] Servi├ºo Aut├┤nomo de ├ügua e Esgoto - SAAE; [25005040] Prefeitura Municipal - PM";"├ügua; Res. S├│lidos";14,28400000000;11,10000000000;0,00000000000
250053;Alcantil;PB;2015;"[25005311] Prefeitura Municipal de Alcantil - PMA; [25005340] Secretaria de Infraestrutura - SIE";"├ügua e Esgoto; Res. S├│lidos";5,45100000000;5,42500000000;5,42500000000
250057;Algod├úo de Janda├¡ra;PB;2015;[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA;├ügua;2,47500000000;0,00000000000;0,00000000000
250060;Alhandra;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25006040] Prefeitura Municipal de Alhandra - PMA";"├ügua; Res. S├│lidos";19,23800000000;16,27600000000;0,00000000000
250073;Amparo;PB;2015;"[25007311] Prefeitura Municipal de Amparo - PMA; [25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA";"Esgoto; ├ügua";2,21200000000;1,49800000000;998,00000000000
250077;Aparecida;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25007740] Prefeitura Municpal de Aparecida - PMA";"├ügua; Res. S├│lidos";8,26300000000;4,80600000000;0,00000000000
250080;Ara├ºagi;PB;2015;"[25008011] Servi├ºo Aut├┤nomo de ├ügua e Esgoto - SAAE; [25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25008040] PREFEITURA MUNICIPAL DE ARA├çAGI - PMA";"Esgoto; ├ügua; Res. S├│lidos";17,12200000000;8,18800000000;6,00000000000
250090;Arara;PB;2015;"[25009011] Prefeitura Municipal de Arara - PMA; [25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25009040] Prefeitura Municipal de Arara - PMA";"Esgoto; ├ügua; Res. S├│lidos";13,35500000000;10,42900000000;13,35500000000
250100;Araruna;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25010040] PREFEITURA MUNICIPAL DE ARARUNA - PMA";"├ügua e Esgoto; Res. S├│lidos";20,05100000000;11,05700000000;7,88000000000
250110;Areia;PB;2015;[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA;├ügua;23,11000000000;13,72600000000;0,00000000000
250115;Areia de Bara├║nas;PB;2015;"[25011511] Prefeitura Municipal de Areia de Baraunas - PMAB; [25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25011540] Prefeitura Municipal de Areia de Bara├║nas - PMAB";"Esgoto; ├ügua; Res. S├│lidos";1,88000000000;953,00000000000;1,41200000000
250120;Areial;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25012040] Prefeitura Municipal - PMA";"├ügua; Res. S├│lidos";6,90000000000;0,00000000000;0,00000000000
250130;Aroeiras;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25013040] Prefeitura Municipal de Aroeiras - PMA";"├ügua; Res. S├│lidos";19,20400000000;0,00000000000;0,00000000000
250150;Bananeiras;PB;2015;[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA;├ügua;21,23500000000;5,26600000000;0,00000000000
250157;Barra de Santana;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25015740] Prefeitura Municipal de Barra de Santana - PMBS";"├ügua; Res. S├│lidos";8,24900000000;891,00000000000;0,00000000000
250160;Barra de Santa Rosa;PB;2015;[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA;├ügua;15,14500000000;9,49100000000;0,00000000000
250170;Barra de S├úo Miguel;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25017040] PREFEITURA MUNICIPAL DE BARRA DE S├âO MIGUEL - PMBSM";"├ügua; Res. S├│lidos";5,90500000000;0,00000000000;0,00000000000
250180;Bayeux;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25018040] SECRETARIA DE INFRAESTRUTURA - MARQUISE";"├ügua e Esgoto; Res. S├│lidos";96,14000000000;77,84300000000;8,79300000000
250190;Bel├®m;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25019040] secretaria de desenvolvimento urbano,infraestrutura e transporte - seduit";"├ügua; Res. S├│lidos";17,59400000000;15,55300000000;0,00000000000
250200;Bel├®m do Brejo do Cruz;PB;2015;"[25020011] Prefeitura Municipal de Bel├®m do Brejo do Cruz - PMBBC; [25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25020040] PREFEITURA MUNICIPAL DE BEL├ëM DO BREJO DO CRUZ - PMBBC";"Esgoto; ├ügua; Res. S├│lidos";7,32000000000;5,13000000000;7,32000000000
250205;Bernardino Batista;PB;2015;[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA;├ügua;3,35600000000;0,00000000000;0,00000000000
250210;Boa Ventura;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25021040] prefeitura municipal de boa ventura - PMBV";"├ügua; Res. S├│lidos";5,47300000000;4,35700000000;0,00000000000
250215;Boa Vista;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25021540] PREFEITURA MUNICIPAL DE BOA VISTA - PMBV";"├ügua; Res. S├│lidos";6,88400000000;4,86100000000;0,00000000000
250220;Bom Jesus;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25022040] Prefeitura Municipal de Bom Jesus - PMBJ";"├ügua; Res. S├│lidos";2,53200000000;1,81100000000;0,00000000000
250230;Bom Sucesso;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25023040] SECRETARIA DE INFRAESTRUTURA - SIE";"├ügua; Res. S├│lidos";5,00700000000;2,15800000000;0,00000000000
250240;Bonito de Santa F├®;PB;2015;"[25024011] Prefeitura Municipal de Bonito de Santa F├® - PMBSF; [25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25024040] Prefeitura Municipal de Bonito de Santa F├® - PMBSF";"Esgoto; ├ügua; Res. S├│lidos";11,68400000000;9,02600000000;8,50000000000
250250;Boqueir├úo;PB;2015;"[25025011] Prefeitura Municipal de Boqueir├úo - PMB; [25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25025040] Prefeitura Municipal de Boqueir├úo - PMB";"Esgoto; ├ügua; Res. S├│lidos";17,67000000000;11,31900000000;12,46200000000
250280;Brejo do Cruz;PB;2015;[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA;├ügua;13,90000000000;10,10000000000;0,00000000000
250290;Brejo dos Santos;PB;2015;[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA;├ügua;6,41300000000;5,09700000000;0,00000000000
250300;Caapor├ú;PB;2015;"[25030011] Servi├ºo Aut├┤nomo de ├ügua e Esgoto - SAAE; [25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA";"├ügua; ├ügua";21,55500000000;14,57000000000;0,00000000000
250310;Cabaceiras;PB;2015;[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA;├ügua;5,44900000000;2,46300000000;0,00000000000
250320;Cabedelo;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25032040] SECRETARIA DE INFRAESTRUTURA - SEINFRA";"├ügua e Esgoto; Res. S├│lidos";65,63400000000;65,63400000000;13,07400000000
250330;Cachoeira dos ├ìndios;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25033040] Prefeitura Municipal de Cachoeira Dos ├ìndios - PMC├ì";"├ügua; Res. S├│lidos";10,11400000000;3,98100000000;0,00000000000
250340;Cacimba de Areia;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25034040] Prefeitura Municipal de Cacimba de Areia - PMCA";"├ügua; Res. S├│lidos";3,71300000000;1,86900000000;0,00000000000
250350;Cacimba de Dentro;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25035040] PREFEITURA MUNICIPAL DE CACIMBA DE DENTRO - PMCD";"├ügua; Res. S├│lidos";17,14900000000;10,61500000000;0,00000000000
250355;Cacimbas;PB;2015;"[25035511] Prefeitura Municipal de Cacimbas - PMC; [25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25035540] Prefeitura Municipal de Cacimbas - PMC";"Esgoto; ├ügua; Res. S├│lidos";7,11200000000;0,00000000000;3,40000000000
250360;Cai├ºara;PB;2015;[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA;├ügua;7,29300000000;5,86000000000;0,00000000000
250370;Cajazeiras;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25037040] Secretaria Executiva de Meio Ambiente - SEMAC";"├ügua e Esgoto; Res. S├│lidos";61,43100000000;61,43100000000;9,28700000000
250375;Cajazeirinhas;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25037540] PREFEITURA MUNICIPAL DE CAJAZEIRINHAS - PMC";"├ügua e Esgoto; Res. S├│lidos";3,16500000000;1,51300000000;397,00000000000
250380;Caldas Brand├úo;PB;2015;[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA;├ügua;5,94500000000;5,34200000000;0,00000000000
250390;Camala├║;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25039040] Prefeitura Municipal de Camala├║/PB - PM";"├ügua e Esgoto; Res. S├│lidos";5,97100000000;4,29200000000;355,00000000000
250400;Campina Grande;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25040040] SECRETARIA DE SERVI├çOS URBANOS E MEIO AMBIENTE - SESUMA";"├ügua e Esgoto; Res. S├│lidos";405,07200000000;405,07200000000;357,61200000000
250403;Capim;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25040340] PREFEITURA MUNICIPAL DE CAPIM - PMC";"├ügua; Res. S├│lidos";6,32600000000;3,10100000000;0,00000000000
250407;Cara├║bas;PB;2015;"[25040711] Prefeitura Municipal de Cara├║bas - PMC; [25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA";"Esgoto; ├ügua";4,11500000000;1,91800000000;2,31800000000
250410;Carrapateira;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25041040] PREFEITURA MUNICIPAL DE CARRAPATEIRA - PMC";"├ügua; Res. S├│lidos";2,60100000000;0,00000000000;0,00000000000
250415;Casserengue;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25041540] Prefeitura Municipal de Casserengue - PMC";"├ügua; Res. S├│lidos";7,39400000000;3,21000000000;0,00000000000
250420;Catingueira;PB;2015;"[25042011] Prefeitura Municipal de Catingueira - PMC; [25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25042040] Prefeitura Municipal de Catingueira - PMC";"Esgoto; ├ügua; Res. S├│lidos";4,92000000000;3,35800000000;1,72000000000
250430;Catol├® do Rocha;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25043040] Prefeitura Municipal de Catol├® do Rocha PB - PMCR";"├ügua e Esgoto; Res. S├│lidos";30,17900000000;22,54200000000;5,80300000000
250435;Caturit├®;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25043540] Secretaria Municipal de Infraestrutura - SEINFRA";"├ügua; Res. S├│lidos";4,77900000000;1,89100000000;0,00000000000
250440;Concei├º├úo;PB;2015;"[25044011] Prefeitura Municipal de Concei├º├úo - PMC; [25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25044040] Prefeitura Municipal de Concei├º├úo - PMC";"Esgoto; ├ügua; Res. S├│lidos";18,86000000000;13,10600000000;7,50000000000
250450;Condado;PB;2015;[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA;├ügua;6,73300000000;6,18100000000;0,00000000000
250460;Conde;PB;2015;[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA;├ügua;23,97500000000;13,31100000000;0,00000000000
250470;Congo;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25047040] PREFEITURA MUNICIPAL DE CONGO - PMC";"├ügua; Res. S├│lidos";4,78000000000;4,31400000000;0,00000000000
250485;Coxixola;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25048540] PREFEITURA MUNICIPAL DE COXIXOLA - PMC";"├ügua; Res. S├│lidos";1,89200000000;1,04000000000;0,00000000000
250490;Cruz do Esp├¡rito Santo;PB;2015;[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA;├ügua;17,21200000000;6,23300000000;0,00000000000
250500;Cubati;PB;2015;[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA;├ügua e Esgoto;7,19300000000;5,68200000000;645,00000000000
250510;Cuit├®;PB;2015;[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA;├ügua;20,32500000000;0,00000000000;0,00000000000
250523;Cuit├® de Mamanguape;PB;2015;[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA;├ügua;6,34000000000;2,22300000000;0,00000000000
250520;Cuitegi;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25052040] Prefeitura Municipal de Cuitegi - PMC";"├ügua; Res. S├│lidos";6,84100000000;6,82100000000;0,00000000000
250527;Curral de Cima;PB;2015;"[25052711] Prefeitura Municipal de Curral de Cima - PMCC; [25052740] Prefeitura Munic├¡pal de Curral de Cima - PMCC";"├ügua; Res. S├│lidos";5,24500000000;5,24000000000;0,00000000000
250535;Dami├úo;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25053540] Prefeitura Municipal de Dami├úo - PMD";"├ügua; Res. S├│lidos";5,24600000000;0,00000000000;0,00000000000
250540;Desterro;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25054040] Prefeitura Municipal de Desterro - PMD";"├ügua; Res. S├│lidos";8,25300000000;0,00000000000;0,00000000000
250560;Diamante;PB;2015;"[25056011] Prefeitura Municipal de Diamante - PMD; [25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25056040] PREFEITURA MUNICIPAL DE DIAMANTE - PMD";"Esgoto; ├ügua; Res. S├│lidos";6,59100000000;4,49100000000;3,83000000000
250570;Dona In├¬s;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25057040] SECRETARIA MUNICIPA DE INFRAESTRUTURA - SMIE";"├ügua; Res. S├│lidos";10,45600000000;0,00000000000;0,00000000000
250580;Duas Estradas;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25058040] Prefeitura Municipal de Duas Estradas - pmde";"├ügua; Res. S├│lidos";3,61800000000;3,43500000000;0,00000000000
250590;Emas;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25059040] PREFEITURA MUNICIPAL DE EMAS - PME";"├ügua; Res. S├│lidos";3,48500000000;2,34600000000;0,00000000000
250600;Esperan├ºa;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25060040] Prefeitura Municipal de Esperan├ºa - pb";"├ügua; Res. S├│lidos";32,78500000000;20,48100000000;0,00000000000
250610;Fagundes;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25061040] PREFEITURA MUNICIPAL DE FAGUNDES - PMF";"├ügua; Res. S├│lidos";11,37800000000;6,06700000000;0,00000000000
250620;Frei Martinho;PB;2015;"[25062011] Prefeitura Municipal de Frei Martinho - PMFM; [25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25062040] PREFEITURA MUNICIPAL DE FREI MARTINHO - PMFM";"Esgoto; ├ügua; Res. S├│lidos";2,98600000000;2,14400000000;2,98400000000
